site_id,locality,postalCode,state,operatorId,operatorName,lon,lat,total_num_pois,num_fast_food,num_fuel_stations,num_supermarkets,closest_category,has_toilet,has_wifi,has_seating,open_24hr,tags.brand
ngJyudUVkjBiyh_pNLeuhCV8RGYVJ2jD-jUwWhyebq8,Hamburg,21073,Hamburg,DEHHM,Hamburger Energiewerke,9.98337,53.460619,5,3.0,0.0,2.0,fast_food,False,False,True,False,
ngJyudUVkjBiyh_pNLeuhCV8RGYVJ2jD-jUwWhyebq8,Hamburg,21073,Hamburg,DEHHM,Hamburger Energiewerke,9.98337,53.460619,5,3.0,0.0,2.0,fast_food,False,False,False,False,
ngJyudUVkjBiyh_pNLeuhCV8RGYVJ2jD-jUwWhyebq8,Hamburg,21073,Hamburg,DEHHM,Hamburger Energiewerke,9.98337,53.460619,5,3.0,0.0,2.0,fast_food,False,False,False,False,Netto Marken-Discount
ngJyudUVkjBiyh_pNLeuhCV8RGYVJ2jD-jUwWhyebq8,Hamburg,21073,Hamburg,DEHHM,Hamburger Energiewerke,9.98337,53.460619,5,3.0,0.0,2.0,fast_food,False,False,False,False,
ng_4poRXk-7Lz2qR57z60o_VemXYANxIUTJSjSHt4KM,Börnsen,21039,Hamburg,DE722,e-werk Sachsenwald GmbH,10.287948,53.485195,0,0.0,0.0,0.0,,,,,,
nhu3wj88GUWcFA4qLat6a9BWVAKeseRcRzHYG9LY4PM,Hamburg,22083,Hamburg,DEHHM,Hamburger Energiewerke,10.022118,53.575458,0,0.0,0.0,0.0,,,,,,
nixW4DTwbsCdk9M1G3eYmJjjNaDKSThS6jXRNtVzUKc,Hamburg,22309,Hamburg,DEISE,vaylens GmbH,10.03829,53.60787,0,0.0,0.0,0.0,,,,,,
nnjEsBlGVf41RHN12CDqv57x_cgbgdL3QuKKcIvOjd0,Hamburg,22761,Hamburg,DEBPE,Aral Pulse,9.925673,53.564052,3,1.0,2.0,0.0,fuel,False,False,False,False,
nnjEsBlGVf41RHN12CDqv57x_cgbgdL3QuKKcIvOjd0,Hamburg,22761,Hamburg,DEBPE,Aral Pulse,9.925673,53.564052,3,1.0,2.0,0.0,fuel,False,False,False,True,Aral
nnjEsBlGVf41RHN12CDqv57x_cgbgdL3QuKKcIvOjd0,Hamburg,22761,Hamburg,DEBPE,Aral Pulse,9.925673,53.564052,3,1.0,2.0,0.0,fuel,False,False,True,False,
npMwqqY_YMjkOPUycfZj4mj1JyGk8F0QW9HR13nKsEI,Hamburg,22453,Hamburg,DECPI,ChargePoint Germany GmbH,9.995242,53.618034,0,0.0,0.0,0.0,,,,,,
nrdT8VS2tk2d3mwO6ziYx_ge2PXKZtkI-QdoMSeQjuw,Hamburg,22089,Hamburg,DEHHM,Hamburger Energiewerke,10.044675,53.56812,0,0.0,0.0,0.0,,,,,,
nsQYZ9ER-AYZGXZUvmDw1xXvFtRJMmYWgYaG3-70J98,Hamburg,22587,Hamburg,DEHHM,Hamburger Energiewerke,9.811395,53.558728,1,0.0,0.0,1.0,supermarket,False,False,False,False,Rewe
nzwVy9WV9oxP0PgQtFU8MP88N53LmrWoYrXAKsQ1kE8,Hamburg,21149,Hamburg,DEHHM,Hamburger Energiewerke,9.851481,53.46977,1,0.0,0.0,1.0,supermarket,False,False,False,False,Kaufland
o0x7OadtAGgePb7hCB7r6EAcD5F2pwhMHY_QEe8PrM4,Hamburg,21035,Hamburg,DEHHM,Hamburger Energiewerke,10.157795,53.489639,3,1.0,0.0,2.0,supermarket,False,False,False,False,
o0x7OadtAGgePb7hCB7r6EAcD5F2pwhMHY_QEe8PrM4,Hamburg,21035,Hamburg,DEHHM,Hamburger Energiewerke,10.157795,53.489639,3,1.0,0.0,2.0,supermarket,False,False,False,False,EDEKA
o0x7OadtAGgePb7hCB7r6EAcD5F2pwhMHY_QEe8PrM4,Hamburg,21035,Hamburg,DEHHM,Hamburger Energiewerke,10.157795,53.489639,3,1.0,0.0,2.0,supermarket,False,False,False,False,Penny
o1ElmpXi8ZqNet79s9BzksAFIkVUEAU1o2S3HXedq2Y,Hamburg,22087,Hamburg,DE911,Porsche,10.0251,53.55764,0,0.0,0.0,0.0,,,,,,
o53pMI8CydU7ct3y6xmCimJ1QPSZ260rk3ceoCMxWjM,Hamburg-Hamm,20537,Hamburg,DENIS,E.ON Drive Germany,10.03698,53.55023,1,1.0,0.0,0.0,fast_food,False,False,True,False,
o94682niqFLtyA9Xs86_IesYWvCZAAL6MsixE4VXvdQ,Hamburg,20249,Hamburg,DEWLN,Wirelane,9.994194,53.585722,1,1.0,0.0,0.0,fast_food,False,False,True,False,
oBC3fUY6vf41A2h_n-ijrGJa-T7Hgzp74ZCnSoc_O4s,Hamburg,22359,Hamburg,DEHHM,Hamburger Energiewerke,10.141936,53.672905,0,0.0,0.0,0.0,,,,,,
oDveQGsOrEmsqtd-Jp8Pmn6EFm89XWkV58CvvGR3ysk,Hamburg,20099,Hamburg,DEBDO,Lichtblick,10.014001,53.561198,0,0.0,0.0,0.0,,,,,,
oGR7ElPC6PDu7HzZAlIxqnD-ANeqxB8jGPp6Uph2e7g,Hamburg,22587,Hamburg,DEEZE,eze.network GmbH,9.82629,53.56491,0,0.0,0.0,0.0,,,,,,
oNsYq5qXSAFmcr0zfb6TA4NDrpLRwhPcGKuLc2x2sBU,Hamburg,22761,Hamburg,DEJEG,Jolt Energy,9.896783,53.565867,1,0.0,1.0,0.0,fuel,False,False,False,True,Esso
oSSem6sNGEbCumt20X8ZzULaqMH7-z5jFdY48tUKyj0,Hamburg,22549,Hamburg,DEAMP,amperio GmbH,9.870533,53.584213,1,0.0,0.0,1.0,supermarket,False,False,False,False,Globus
oT-x3kstUUHCKjcG4h45jiWYVM-iNcbqwtGeH75UDc4,Hamburg,20457,Hamburg,DEEDR,E.ON Drive,9.991214,53.548302,1,1.0,0.0,0.0,fast_food,False,False,False,False,
oT2pXx6rIvPekpOoJ9CZJgvb5e0XsaWs6OICKlYdbOM,Hamburg,22529,Hamburg,DEEZE,eze.network GmbH,9.97246,53.59843,1,0.0,0.0,1.0,supermarket,False,False,False,False,ALDI Nord
oVd9QaUbI3pXXKScRlq4JAAK6FQah87if1Eltxhf1gY,Hamburg,22047,Hamburg,DEHHM,Hamburger Energiewerke,10.0985,53.591,0,0.0,0.0,0.0,,,,,,
oWKSlMpeMU77N4_oMFwehaVMuhOk8GJraBAo5cuWA-c,Hamburg,21073,Hamburg,DEHHM,Hamburger Energiewerke,9.97976,53.46256,0,0.0,0.0,0.0,,,,,,
oXGxvkOtdK91-rSppUFXn0V7_-glX0hpJsPdvsnnK4k,Hamburg,22397,Hamburg,DEHHM,Hamburger Energiewerke,10.104957,53.708282,0,0.0,0.0,0.0,,,,,,
oYwUGwBh-qk4Ay1WSE4BbJ8Lfa6HCnoX4NhlIAzU9pM,Escheburg,21039,Hamburg,DE722,e-werk Sachsenwald GmbH,10.311743,53.472003,0,0.0,0.0,0.0,,,,,,
oZXoGstqxwH_jA-kyUD4iW4MjwwljzK8-DxADwglaPM,Hamburg,22589,Hamburg,DEHHM,Hamburger Energiewerke,9.823446,53.575649,1,0.0,0.0,1.0,supermarket,False,False,False,False,Lidl
oaIgkV7ALsvWDNjABUIXHEunJqgSHNqsfig2Vo3Cw6o,Hamburg,22041,Hamburg,DEHHM,Hamburger Energiewerke,10.065265,53.571189,2,2.0,0.0,0.0,fast_food,False,False,True,False,Extrawurst
oaIgkV7ALsvWDNjABUIXHEunJqgSHNqsfig2Vo3Cw6o,Hamburg,22041,Hamburg,DEHHM,Hamburger Energiewerke,10.065265,53.571189,2,2.0,0.0,0.0,fast_food,False,False,True,False,
odPz9N8cZSfQIFLm7hHnJtq335MStxNO3ajOky7Z8Cc,Hamburg,20357,Hamburg,DEEZE,eze.network GmbH,9.9653,53.56076,1,0.0,0.0,1.0,supermarket,False,False,False,False,Alnatura
of6-iGtA7GTJ0cgnFNu4_pi2SuY8P4qSfRyU0eHE5C8,Hamburg,22335,Hamburg,DEVAT,Vattenfall,9.98185,53.61812,0,0.0,0.0,0.0,,,,,,
of9VGjWNHCpT62e41IVhcBAyeCLQZtXtezD4lKDubno,Hamburg,20457,Hamburg,DE199,NWG Charging GmbH,9.994038,53.543101,6,6.0,0.0,0.0,fast_food,False,False,False,False,
of9VGjWNHCpT62e41IVhcBAyeCLQZtXtezD4lKDubno,Hamburg,20457,Hamburg,DE199,NWG Charging GmbH,9.994038,53.543101,6,6.0,0.0,0.0,fast_food,False,False,False,False,
of9VGjWNHCpT62e41IVhcBAyeCLQZtXtezD4lKDubno,Hamburg,20457,Hamburg,DE199,NWG Charging GmbH,9.994038,53.543101,6,6.0,0.0,0.0,fast_food,False,False,False,False,
of9VGjWNHCpT62e41IVhcBAyeCLQZtXtezD4lKDubno,Hamburg,20457,Hamburg,DE199,NWG Charging GmbH,9.994038,53.543101,6,6.0,0.0,0.0,fast_food,False,False,False,False,
of9VGjWNHCpT62e41IVhcBAyeCLQZtXtezD4lKDubno,Hamburg,20457,Hamburg,DE199,NWG Charging GmbH,9.994038,53.543101,6,6.0,0.0,0.0,fast_food,False,False,False,False,
of9VGjWNHCpT62e41IVhcBAyeCLQZtXtezD4lKDubno,Hamburg,20457,Hamburg,DE199,NWG Charging GmbH,9.994038,53.543101,6,6.0,0.0,0.0,fast_food,False,False,False,False,
ogSnAGHZeliIlsbXxZq23cYAoLByJeNg5AA3oBmaOnM,Hamburg,22081,Hamburg,DEALL,Allego,10.046652,53.579101,1,0.0,0.0,1.0,supermarket,False,False,False,False,Rewe
ohgl1H3H5CusM6q-MYkTczjqWL-77vGSn7tvx9pc5Sk,Lehfeld,21029,Hamburg,DE2GO,EWEGo,10.207098,53.480238,1,1.0,0.0,0.0,fast_food,False,False,False,False,McDonald's
okOkEgB9N0AeqQVyRFNzntSsPIWMsdOgWuKUT1eVgQM,Hamburg,20257,Hamburg,DEHHM,Hamburger Energiewerke,9.944263,53.575334,0,0.0,0.0,0.0,,,,,,
okdQtrN5naQFkAcu_pY4neW08WAfOyrQTjUf1mwv4vw,Hamburg,21149,Hamburg,DE2GO,EWEGo,9.846235,53.473507,2,1.0,1.0,0.0,fast_food,False,False,False,True,Total
okdQtrN5naQFkAcu_pY4neW08WAfOyrQTjUf1mwv4vw,Hamburg,21149,Hamburg,DE2GO,EWEGo,9.846235,53.473507,2,1.0,1.0,0.0,fast_food,False,True,True,False,McDonald's
onGoXWB-SeAQbBMJ6mwf6xXRxMtl3q-6SGZFuivGkog,Hamburg,20359,Hamburg,DESNH,Stromnetz Hamburg GmbH,9.956247,53.547277,0,0.0,0.0,0.0,,,,,,
orYZGiDmz4dSvwCuHPQDeUY8eHW85mRUa1mDmd_RDx4,Hamburg,20097,Hamburg,DENMS,SWN Stadtwerke Neumünster GmbH,10.01353,53.54646,0,0.0,0.0,0.0,,,,,,
orclPhIpBpkNb27GRFSLnh6RRDBL3D0bzvvQiJVmin8,Hamburg,20537,Hamburg,DEHHM,Hamburger Energiewerke,10.043422,53.555107,0,0.0,0.0,0.0,,,,,,
oyIbOMwV_4skVgVbQiXiGOdNAbTJmxczhkgrqb1HUfE,Hamburg,20149,Hamburg,DEHHM,Hamburger Energiewerke,9.989339,53.577713,0,0.0,0.0,0.0,,,,,,
p-CTD905Qrud0oZw5SOhGCw5xf-Rpz4qz_rseNmhXns,Hamburg,22049,Hamburg,DEHHM,Hamburger Energiewerke,10.077871,53.584471,1,1.0,0.0,0.0,fast_food,False,False,True,False,
p1-sP5FxJPudQLKL6T-MEl3FJgTgUBseKQSkBKYUw84,Hamburg,20099,Hamburg,DEHHM,Hamburger Energiewerke,10.023596,53.553113,3,2.0,0.0,1.0,fast_food,False,False,True,False,
p1-sP5FxJPudQLKL6T-MEl3FJgTgUBseKQSkBKYUw84,Hamburg,20099,Hamburg,DEHHM,Hamburger Energiewerke,10.023596,53.553113,3,2.0,0.0,1.0,fast_food,False,False,False,False,
p1-sP5FxJPudQLKL6T-MEl3FJgTgUBseKQSkBKYUw84,Hamburg,20099,Hamburg,DEHHM,Hamburger Energiewerke,10.023596,53.553113,3,2.0,0.0,1.0,fast_food,False,False,False,False,
p3S8L-s7dct1QCppR8rkWOuXmNnbLFgGC6y-WHo0l14,Hamburg,22399,Hamburg,DETNM,Shell Recharge,10.07905,53.66273,1,0.0,1.0,0.0,fuel,False,False,False,False,Shell
p4-DmRfl7nQ78_qoOO2z7WfHpGpkkpoP-LqNJiiM_H0,Hamburg,22111,Hamburg,DEALL,Allego,10.092252,53.542346,0,0.0,0.0,0.0,,,,,,
p7S2CU2b_NmlXXDNb19U1Eb5btMUSXlqel7TbRa-jH0,Hamburg,22453,Hamburg,DECCH,Comfortcharge,9.95758,53.61127,0,0.0,0.0,0.0,,,,,,
pCAaT9byW12NX4hud0z2LUzoWvBfv7nuPmPRs-bHfLc,Hamburg,20149,Hamburg,DEHHM,Hamburger Energiewerke,9.98654,53.57434,0,0.0,0.0,0.0,,,,,,
pHje9aq7UngpsAQbwP6ySCr1JatVvAnS_tIE8SJc9hI,Hamburg,22175,Hamburg,DEWLN,Wirelane,10.098722,53.624472,0,0.0,0.0,0.0,,,,,,
pHr7fjgLNFMT-Yq2p_BSdG-_q1HVcUSthNswqHBFmc4,Hamburg,21149,Hamburg,DETNM,Shell Recharge,9.84762,53.47248,2,0.0,2.0,0.0,fuel,False,False,False,True,Shell
pHr7fjgLNFMT-Yq2p_BSdG-_q1HVcUSthNswqHBFmc4,Hamburg,21149,Hamburg,DETNM,Shell Recharge,9.84762,53.47248,2,0.0,2.0,0.0,fuel,False,False,False,True,Total
pIKi3mWyuXqyLEErKUTxGCIwOS0iuke3AdDorkuodLs,Hamburg,22417,Hamburg,DEHHM,Hamburger Energiewerke,10.026788,53.675117,1,1.0,0.0,0.0,fast_food,False,False,False,False,
pO1RVLydMFYKt-0qdqRa_9VufLOF7CSbsvMF_v6ZEys,Hamburg,22043,Hamburg,DEWLN,Wirelane,10.085138,53.571722,2,0.0,0.0,2.0,supermarket,False,False,False,False,
pO1RVLydMFYKt-0qdqRa_9VufLOF7CSbsvMF_v6ZEys,Hamburg,22043,Hamburg,DEWLN,Wirelane,10.085138,53.571722,2,0.0,0.0,2.0,supermarket,False,False,False,False,
pQ4jgccOEBiB0k_uCZc8LsOF7sFBo5Y0g6Kp89-QKds,Hamburg,22523,Hamburg,DEPWA,Pfalzwerke AG,9.90586,53.61414,2,1.0,1.0,0.0,fuel,False,False,False,True,Aral
pQ4jgccOEBiB0k_uCZc8LsOF7sFBo5Y0g6Kp89-QKds,Hamburg,22523,Hamburg,DEPWA,Pfalzwerke AG,9.90586,53.61414,2,1.0,1.0,0.0,fuel,False,False,True,False,
pR9eGmb4lbrO0VUoVJzvM-EceA17SKnIm-DURBfmEUw,Hamburg,20255,Hamburg,DEHHM,Hamburger Energiewerke,9.950637,53.578434,2,2.0,0.0,0.0,fast_food,False,False,True,False,
pR9eGmb4lbrO0VUoVJzvM-EceA17SKnIm-DURBfmEUw,Hamburg,20255,Hamburg,DEHHM,Hamburger Energiewerke,9.950637,53.578434,2,2.0,0.0,0.0,fast_food,False,False,True,False,
pRre2_GFwObpWjjBj2XVrT9tnCsYkEh-70dreDPHv9Y,Hamburg,20097,Hamburg,DEHHM,Hamburger Energiewerke,10.026124,53.549478,0,0.0,0.0,0.0,,,,,,
pSYX_KUifH98ea0rwFq9EUfALrrS3Hm5rrDoM6Xhxyo,Hamburg,22457,Hamburg,DECPI,ChargePoint Germany GmbH,9.913303,53.644419,0,0.0,0.0,0.0,,,,,,
pTOg1zVz0AYIWbGar0DLWL2yqLjIsN4TCxhVIu5GZNc,Hamburg,21031,Hamburg,DEEZE,eze.network GmbH,10.21075,53.49276,0,0.0,0.0,0.0,,,,,,
pa_bSnT2QVIJ8hlXItlrpBW6tlx-0h7tM59xPRiL2eU,Hamburg,22523,Hamburg,DEHHM,Hamburger Energiewerke,9.905861,53.602769,0,0.0,0.0,0.0,,,,,,
pd3bi5wEpZojKSwLastIoQdg_xpTF-3riP368J-B6EY,Hamburg,20354,Hamburg,DEAPC,E.ON Drive,9.98695,53.5574,0,0.0,0.0,0.0,,,,,,
pkoLIsK14JbAM6Od2jVF0E2txbFMgvuomlya0JGfKfc,Hamburg,21079,Hamburg,DEHHM,Hamburger Energiewerke,9.98476,53.46322,1,0.0,1.0,0.0,fuel,True,False,False,True,JET
ptHnBWBZllon2tKkZgncRcTIzdBKwGiZ-cMPMDxXHp0,Hamburg,22393,Hamburg,DEBPE,Aral Pulse,10.122293,53.644498,1,0.0,1.0,0.0,fuel,False,False,False,False,ARAL
ptTWWC7TPnaxNq22MUFAnIvmc1byEqWpyfxb1StyFkE,Hamburg,22335,Hamburg,DEVAT,Vattenfall,9.997537,53.622445,0,0.0,0.0,0.0,,,,,,
puopAjpgcPg5tRUasyluwe5v3mA2k5CtOAE13h47E7g,Hamburg,21129,Hamburg,DEMDS,Mennekes,9.89206,53.53369,0,0.0,0.0,0.0,,,,,,
pvLyNZGzEbUcVa51LWn2AEe8pJJcLs8gnHehKyJ75Bs,Hamburg,22529,Hamburg,DEEZE,eze.network GmbH,9.97249,53.60358,0,0.0,0.0,0.0,,,,,,
q-Yjb-zLNsN4onxCNKLoQn4DAytXoBx7KeImM37PzWU,Hamburg,22529,Hamburg,DEHHM,Hamburger Energiewerke,9.983126,53.60114,0,0.0,0.0,0.0,,,,,,
q04658qNpUkjyfwwn0vmu56rVMz9nXkYwBh1Xj0bATk,Hamburg,21147,Hamburg,DEEBW,EnBW,9.880769,53.47358,1,0.0,0.0,1.0,supermarket,False,False,False,False,Penny
q2Vju23JYCEOTr6KiFGf0mk1oascDgQMUi0teha9Xwc,Hamburg,21129,Hamburg,DECPI,ChargePoint Germany GmbH,9.823784,53.544537,0,0.0,0.0,0.0,,,,,,
q7ZuUiNybyO22SABJRL5mSWREQQf-S4KM2o0X0WHtGE,Hamburg,22085,Hamburg,DEEZE,eze.network GmbH,10.02064,53.57244,0,0.0,0.0,0.0,,,,,,
qCah4sS7njQMq-Tjzq29i1EgKddvDzF0wXtTO4Sf_Tk,Hamburg,22763,Hamburg,DEMVV,MVV Energie AG,9.92062,53.544545,0,0.0,0.0,0.0,,,,,,
qEDxSFFOt2Efn2fOC5gpU5JRx8blwjYPo1SI0O17Ttc,Hamburg,22761,Hamburg,DEWLN,Wirelane,9.921949,53.564635,0,0.0,0.0,0.0,,,,,,
qGtHiL0WBlqd5Inq-4U8zWT-XDMT6X4st3jQIOqe8U4,Hamburg,22111,Hamburg,DEEZE,eze.network GmbH,10.08055,53.55973,0,0.0,0.0,0.0,,,,,,
qH4UUPlabPgLbZfzwL8_qeu9leq21snHGvbyUrsk9Xc,Hamburg,20095,Hamburg,DEACO,APCOA Deutschland GmbH,10.0048,53.5497,0,0.0,0.0,0.0,,,,,,
qHm1T6Nz01wic1eZpugPiF_vDS6NgXlhJp0TQD_vm_I,Hamburg,22529,Hamburg,DEDES,Total Energies,9.972104,53.601072,0,0.0,0.0,0.0,,,,,,
qKQ2pRvU3-_BVrUEAB8-LDqJeQY3goLTSGFM_pwpK8k,Hamburg,22767,Hamburg,DEWLN,Wirelane,9.94272,53.544202,1,1.0,0.0,0.0,fast_food,False,False,False,False,
qOZGT4N71R5QcbK2rG0W-WeBBd6z8F0XsJep0usAiig,Hamburg,21107,Hamburg,DEHHM,Hamburger Energiewerke,9.98539,53.50427,0,0.0,0.0,0.0,,,,,,
qX02x09hvO4X6te_Z4xzLogXfdnRTX6vdA2SnVfvGtg,Hamburg,20146,Hamburg,DEHHM,Hamburger Energiewerke,9.970213,53.577105,0,0.0,0.0,0.0,,,,,,
qX9epHtT-qKvZuHQy4RzglXfsVtb4mk2LVmRQ7wbNPw,Hamburg,22115,Hamburg,DEHHM,Hamburger Energiewerke,10.149511,53.524987,1,0.0,0.0,1.0,supermarket,False,False,False,False,ALDI Nord
qY2v__9rqR-2Iqul6xO_P-VoMXuOnHREUKuB07B43_Q,Hamburg,22459,Hamburg,DEHHM,Hamburger Energiewerke,9.91897,53.631518,1,1.0,0.0,0.0,fast_food,False,False,True,False,
qc083IKpz5ln2fOxpyb3PDQhTp9Px5t0hOTC5Da80V4,Hamburg,21149,Hamburg,DEWLN,Wirelane,9.84775,53.463722,0,0.0,0.0,0.0,,,,,,
qcPRbbaRUKjCKhMMQyaq1BrtpEIRNubO7NzlPvbkKMM,Hamburg,20355,Hamburg,DEHHM,Hamburger Energiewerke,9.98431,53.55,0,0.0,0.0,0.0,,,,,,
qdkl4ezIdGkp3DSdipP-paYRWkACssQAGzrCp2sSxxo,Hamburg,21149,Hamburg,DECKE,Couche-Tard Deutschland GmbH & Co. KG,9.846502,53.472996,2,1.0,1.0,0.0,fuel,False,False,False,True,Total
qdkl4ezIdGkp3DSdipP-paYRWkACssQAGzrCp2sSxxo,Hamburg,21149,Hamburg,DECKE,Couche-Tard Deutschland GmbH & Co. KG,9.846502,53.472996,2,1.0,1.0,0.0,fuel,False,True,True,False,McDonald's
qitjgUVTzqv3WoAdjEaKrqegYxOe6uJF2h0nCMa16mk,Hamburg,20535,Hamburg,DECCH,Comfortcharge,10.04096,53.55961,1,0.0,1.0,0.0,fuel,False,False,False,True,Esso
qpqzVosR9CWakCvoBp6icD8NZo_Obk5fgm_0XQa_83o,Hamburg,22359,Hamburg,DEHHM,Hamburger Energiewerke,10.16744,53.64878,1,1.0,0.0,0.0,fast_food,False,False,False,False,
r06ltNQByaNI8VyPVKd8WHVFchX3zlMSdfX7QsIYi5k,Hamburg,22335,Hamburg,DEVAT,Vattenfall,9.99213,53.6206,0,0.0,0.0,0.0,,,,,,
r2jNJ4CI19S4PKjz8jngSlODqFPxMC-tGBCui3WAcXs,Hamburg,22549,Hamburg,DECPI,ChargePoint Germany GmbH,9.850662,53.572863,1,1.0,0.0,0.0,fast_food,False,False,False,False,Smiley's
r30zACOjjLEtdnCFfSv-OkyX1fUeyE6HBaDXJSbAcCY,Hamburg,21107,Hamburg,DESNH,Stromnetz Hamburg GmbH,9.98539,53.50427,0,0.0,0.0,0.0,,,,,,
rLAdb2sUwl0yAn-CmKFVPZmhMNxnQtN5x8CDaI2ep84,Hamburg-Nord,22419,Hamburg,DKMON,Monta ApS,10.0055,53.66122,0,0.0,0.0,0.0,,,,,,
rOcmGDAs8pppGR2Darg21q5iV1_bkbkHBJT7Wl5vuWY,Hamburg,22393,Hamburg,DEHHM,Hamburger Energiewerke,10.09984,53.644017,0,0.0,0.0,0.0,,,,,,
rTc7WWANBUqhEaongy_MAkYImYv7-I49hzjmeAFNXJw,Hamburg,22303,Hamburg,DEHHM,Hamburger Energiewerke,10.009842,53.593392,0,0.0,0.0,0.0,,,,,,
rTzeQCf8rWbGUb5I-NNacMhKMWvTQv4P1Q21nLl9Moo,Hamburg,20097,Hamburg,DEWAT,Wattif Europe GmbH,10.01499,53.545399,1,0.0,1.0,0.0,fuel,True,False,False,True,Aral
rUKW6XdhGpoCkRk7j4tgfsO9kG8v7nMo8hjaH32IDZA,Hamburg,22047,Hamburg,49809,vaylens GmbH,10.08936,53.58803,1,1.0,0.0,0.0,fast_food,False,True,True,True,McDonald's
rWVQWdJ4qWlm9vaN_Cdn1ZUdAmRmpaMxizwhFuRaMEY,Hamburg,22301,Hamburg,DEWLN,Wirelane,10.01194,53.58713,0,0.0,0.0,0.0,,,,,,
rXgN6wlauUzgFMkcaAQ_75fRcr78q63Tc94-k-KkiZ8,Hamburg,22455,Hamburg,DELMS,LastMileSolutions,9.960661,53.643278,0,0.0,0.0,0.0,,,,,,
raScSP0gIFcALYHxs7PyqBKrMR_4wwGX-AViG0z3jLU,Hamburg,21075,Hamburg,DEHHM,Hamburger Energiewerke,9.963175,53.466082,0,0.0,0.0,0.0,,,,,,
rcHk96DXWM3HzRDQJ7pihQ06AHEgD0andV2bGYGspRU,Hamburg,22547,Hamburg,DEHVA,Hamburg Verkehrsanlagen GmbH,9.887041,53.6013,1,0.0,0.0,1.0,supermarket,False,False,False,False,PENNY
rc__QRkvtZWLyfzzFyxOHdCJGkSKL0REiFLRGKqYn4A,Hamburg,20097,Hamburg,DEJET,JET Tankstellen Deutschland GmbH,10.026385,53.542844,2,1.0,1.0,0.0,fuel,False,False,False,True,JET
rc__QRkvtZWLyfzzFyxOHdCJGkSKL0REiFLRGKqYn4A,Hamburg,20097,Hamburg,DEJET,JET Tankstellen Deutschland GmbH,10.026385,53.542844,2,1.0,1.0,0.0,fuel,False,True,True,False,McDonald's
rccy2LrOqmkQ8cVbcrV3dM40xTzD3saUTiqOcDCnDGI,Hamburg,22335,Hamburg,DEHHE,Hamburger Energiewerke GmbH,10.000478,53.617425,1,1.0,0.0,0.0,fast_food,False,False,False,False,
rchxqTQsv2MFDr2hqjRt7a-sN0JQfA3uI410IQnuE38,Hamburg,22041,Hamburg,DEEDR,E.ON Drive,10.0669,53.57284,5,4.0,0.0,1.0,fast_food,False,False,False,False,
rchxqTQsv2MFDr2hqjRt7a-sN0JQfA3uI410IQnuE38,Hamburg,22041,Hamburg,DEEDR,E.ON Drive,10.0669,53.57284,5,4.0,0.0,1.0,fast_food,False,False,False,False,
rchxqTQsv2MFDr2hqjRt7a-sN0JQfA3uI410IQnuE38,Hamburg,22041,Hamburg,DEEDR,E.ON Drive,10.0669,53.57284,5,4.0,0.0,1.0,fast_food,False,False,False,False,
rchxqTQsv2MFDr2hqjRt7a-sN0JQfA3uI410IQnuE38,Hamburg,22041,Hamburg,DEEDR,E.ON Drive,10.0669,53.57284,5,4.0,0.0,1.0,fast_food,False,False,False,False,Burger King
rchxqTQsv2MFDr2hqjRt7a-sN0JQfA3uI410IQnuE38,Hamburg,22041,Hamburg,DEEDR,E.ON Drive,10.0669,53.57284,5,4.0,0.0,1.0,fast_food,False,False,False,False,ALDI Nord
rp-mLVd2mCCqxEh0YFeLfEXGstS_bf6QUkamSilswIo,Hamburg,22529,Hamburg,DEHHM,Hamburger Energiewerke,9.960268,53.591929,1,0.0,0.0,1.0,supermarket,False,False,False,False,Edeka
rqBmho9pZeGaY4nl-yzpFApS-ZxQYAofsDrURrGcH4w,Hamburg,22587,Hamburg,DEEZE,eze.network GmbH,9.82104,53.55508,0,0.0,0.0,0.0,,,,,,
rtRn3_TovPb66Gckp6ZpXpd6VSV1IVrRT-Mv7wq7HO4,Hamburg,22335,Hamburg,DEVAT,Vattenfall,9.9963,53.62317,0,0.0,0.0,0.0,,,,,,
rvp8eZVs9mZ0DIlK4LsckqVIPwD6yfm8Oj90ubAAVNs,Hamburg,22085,Hamburg,DEHHM,Hamburger Energiewerke,10.022634,53.574145,5,2.0,2.0,1.0,supermarket,False,False,False,True,Shell
rvp8eZVs9mZ0DIlK4LsckqVIPwD6yfm8Oj90ubAAVNs,Hamburg,22085,Hamburg,DEHHM,Hamburger Energiewerke,10.022634,53.574145,5,2.0,2.0,1.0,supermarket,False,False,False,True,Aral
rvp8eZVs9mZ0DIlK4LsckqVIPwD6yfm8Oj90ubAAVNs,Hamburg,22085,Hamburg,DEHHM,Hamburger Energiewerke,10.022634,53.574145,5,2.0,2.0,1.0,supermarket,False,False,False,False,Domino's
rvp8eZVs9mZ0DIlK4LsckqVIPwD6yfm8Oj90ubAAVNs,Hamburg,22085,Hamburg,DEHHM,Hamburger Energiewerke,10.022634,53.574145,5,2.0,2.0,1.0,supermarket,False,False,False,False,
rvp8eZVs9mZ0DIlK4LsckqVIPwD6yfm8Oj90ubAAVNs,Hamburg,22085,Hamburg,DEHHM,Hamburger Energiewerke,10.022634,53.574145,5,2.0,2.0,1.0,supermarket,False,False,False,False,Lidl
