id,locality,postalCode,state,streetAddress,geoCoordinates,operatorId,operatorName
rTzeQCf8rWbGUb5I-NNacMhKMWvTQv4P1Q21nLl9Moo,Hamburg,20097,Hamburg,"Högerdamm 30, 20097 Hamburg, Deutschland --","[10.01499,53.545399]",DEWAT,Wattif Europe GmbH
rUKW6XdhGpoCkRk7j4tgfsO9kG8v7nMo8hjaH32IDZA,Hamburg,22047,Hamburg,Friedrich-Ebert-Damm 103 a,"[10.08936,53.58803]",49809,vaylens GmbH
rWVQWdJ4qWlm9vaN_Cdn1ZUdAmRmpaMxizwhFuRaMEY,Hamburg,22301,Hamburg,Poßmoorweg 38,"[10.01194,53.58713]",DEWLN,Wirelane
rXgN6wlauUzgFMkcaAQ_75fRcr78q63Tc94-k-KkiZ8,Hamburg,22455,Hamburg,Sachsenweg 78,"[9.960661,53.643278]",DELMS,LastMileSolutions
raScSP0gIFcALYHxs7PyqBKrMR_4wwGX-AViG0z3jLU,Hamburg,21075,Hamburg,Nobleestraße 3,"[9.963175,53.466082]",DEHHM,Hamburger Energiewerke
rcHk96DXWM3HzRDQJ7pihQ06AHEgD0andV2bGYGspRU,Hamburg,22547,Hamburg,Spreestraße 8A,"[9.887041,53.6013]",DEHVA,Hamburg Verkehrsanlagen GmbH
rc__QRkvtZWLyfzzFyxOHdCJGkSKL0REiFLRGKqYn4A,Hamburg,20097,Hamburg,Amsinckstr. 73,"[10.026385,53.542844]",DEJET,JET Tankstellen Deutschland GmbH
rccy2LrOqmkQ8cVbcrV3dM40xTzD3saUTiqOcDCnDGI,Hamburg,22335,Hamburg,Sportallee 81,"[10.000478,53.617425]",DEHHE,Hamburger Energiewerke GmbH
rchxqTQsv2MFDr2hqjRt7a-sN0JQfA3uI410IQnuE38,Hamburg,22041,Hamburg,Quarree 8-10,"[10.0669,53.57284]",DEEDR,E.ON Drive
rp-mLVd2mCCqxEh0YFeLfEXGstS_bf6QUkamSilswIo,Hamburg,22529,Hamburg,Stresemannallee 10,"[9.960268,53.591929]",DEHHM,Hamburger Energiewerke
rqBmho9pZeGaY4nl-yzpFApS-ZxQYAofsDrURrGcH4w,Hamburg,22587,Hamburg,Mühlenberg 76,"[9.82104,53.55508]",DEEZE,eze.network GmbH
rtRn3_TovPb66Gckp6ZpXpd6VSV1IVrRT-Mv7wq7HO4,Hamburg,22335,Hamburg,LH Basis G161,"[9.9963,53.62317]",DEVAT,Vattenfall
rvp8eZVs9mZ0DIlK4LsckqVIPwD6yfm8Oj90ubAAVNs,Hamburg,22085,Hamburg,Winterhuder Weg 76,"[10.022634,53.574145]",DEHHM,Hamburger Energiewerke
rwxJQZGv6x-DsHZwk9EABbGu_90xNTgvo-uiYaXgLxs,Escheburg,21039,Hamburg,Stubbenberg 17,"[10.314757,53.464432]",DE722,e-werk Sachsenwald GmbH
rxju6N8nByKDmuR9iXpmsCikWhGRolNfFWFJIXudBp4,Hamburg,22419,Hamburg,Essener Bogen 1,"[9.996369,53.674768]",DEHHM,Hamburger Energiewerke
rzBdvVCEJCVpgtuzVTbAuzPJE3PKMV4ar32hQu7gD80,Hamburg,22297,Hamburg,Überseering 35,"[-47.11,47.11]",DENMS,SWN Stadtwerke Neumünster GmbH
s0KiizXc5He8-704OYe0y8PzQYDjQa13NGhx1Zx8UZM,Hamburg,20251,Hamburg,Lehmweg 16a,"[9.97806,53.58046]",DEQRM,Qwello
s3mLiEERP2djg5HfDTunFKhjNUIgV4T9Cf6Vk8FN1Oc,Hamburg,20097,Hamburg,Hammerbrookstrasse 37,"[10.021818,53.549593]",DEEND,EMobility Netzwerk Deutschland GmbH
s7Ua0oZtT7VNI384V_JkyvIuL8cX9mb14cL7UNX9i0Y,Hamburg,20099,Hamburg,Steindamm 94,"[10.017251,53.555594]",DEHHM,Hamburger Energiewerke
sKurEjViYWQoywOMR7KPy_ljUH9MO-3Ik5oCnT0-xq0,Hamburg,20251,Hamburg,Lehmweg 16a,"[9.978076,53.58042]",DEQWC,Qwello GmbH
sLNeFw8vUShu2STBzFMJB9jqamQUpHRpUtjPRhwu-z4,Hamburg,21079,Hamburg,Reeseberg 56,"[9.99376,53.44656]",DEEZE,eze.network GmbH
sNoqNohDs6k4GVzH0a8EbltNQOFmeAj-27Nuuz_olbQ,Hamburg,21109,Hamburg,Leipeltstraße 2,"[10.008634,53.491944]",DEHHM,Hamburger Energiewerke
sNwAXrrQhqeR29p6171sKDv766eaXqOpGL7Q2Dfl_Ys,Hamburg,22761,Hamburg,Bahrenfelder Steindamm 51,"[9.92596,53.56053]",DEEZE,eze.network GmbH
sSl9S9LgJIWy24yzgj_h_UB4bU-IflA_ISPLqKhv6o0,Hamburg,21031,Hamburg,Johann-Meyer-Straße 56,"[10.205254,53.490442]",DEHHM,Hamburger Energiewerke
sWPM0iNYSYZxo5OuGz4UQsppRNsYz0p1hgK-1ZNg8vQ,Hamburg,21075,Hamburg,Schwarzenbergstraße 95,"[9.9702,53.4638]",DEHHM,Hamburger Energiewerke
sb5j8wNVJbD0-G8R_zqdHjmcabqgy73zMvW1tdNF4vE,Hamburg,22179,Hamburg,Bengelsdorfstraße 2,"[10.092538,53.598127]",DEHHM,Hamburger Energiewerke
sh93IItk9jSjuO7pUEBnG-C5-Ua8maf1qJjJeQ0f_Vg,Hamburg,21073,Hamburg,Harburger Rathausstraße 37,"[9.98115,53.45899]",DEHHM,Hamburger Energiewerke
smYtKIffSf3DWPDNaWHXBDGg6cq4rNIhujAvaiM2J9s,Hamburg,21073,Hamburg,Sand 13,"[9.980156,53.461402]",DEHHM,Hamburger Energiewerke
snaGEWfAykMoEfRZ6-qopYTAw4-tNUasLIbRDGc-Qt8,Hamburg,22087,Hamburg,Uhlandstraße 4,"[10.024922,53.565156]",DEHHM,Hamburger Energiewerke
snja2ymp-Ic2F8fHRqEPu0y4rY97I_sWwTEpLOJ9Uyk,Hamburg,22119,Hamburg,Schiffbeker Weg 83,"[10.10653,53.54704]",DEHHM,Hamburger Energiewerke
strL-QRVDiNh64kpRn5ceC4UsAFmvQMbENRi_HWCwx4,Hamburg,20355,Hamburg,Valentinskamp 70,"[9.983466,53.556211]",DEWLN,Wirelane
svoXSNrVdAK2L76zysudNeNXUoPCPqEtNmFaQG0-M_E,Hamburg,22177,Hamburg,Bramfelder Chaussee 230,"[10.075496,53.612488]",DEAPC,E.ON Drive
sywO0dmYdoN-IYqQ2DiE8wtQOGXnZA8ebv6S7n6fZ2E,Hamburg,21077,Hamburg,Gotthelfweg 2,"[9.981282,53.447883]",DEHHM,Hamburger Energiewerke
sz6EKfHHIEqyoZXTUTnSWxB31bEdNH2rJPORejZTyl8,Hamburg,20144,Hamburg,Bogenstraße 32,"[9.9742,53.57357]",DEHHM,Hamburger Energiewerke
t1FRYqeleenCZTSDUIBrQlgJyt0W0HWmrHRjonhpRVw,Hamburg,21035,Hamburg,Margit-Zinke-Straße 32,"[10.16513,53.48641]",DEHHM,Hamburger Energiewerke
t3d59CFOSOdOHD8kJCsXfK0rHWwo1aS4K1czUvrEzpQ,Hamburg,22335,Hamburg,LH Basis G391,"[9.98189,53.61982]",DEVAT,Vattenfall
t5Ls8pRpPgG-W4W6475hHVSqa7pJGYv6F6MUf_xtvh0,Hamburg,21029,Hamburg,Curslacker Neuer Deich 45,"[10.20801,53.48056]",DEHHM,Hamburger Energiewerke
t6CPAGl0quY60XW17AON4a3p9gmy3gtb_TFr-UX8mL0,Hamburg,21079,Hamburg,Veritaskai 8,"[9.988892,53.465911]",DEHHM,Hamburger Energiewerke
tQNgiUUJbeXlxqUCaDY_LVVhWYnZ-S9HL0ckCnGiy_o,Hamburg,21149,Hamburg,Cuxhavenerstrasse 380,"[9.847023,53.473064]",FRHPC,Total Energies
tRyk_htG0_4Qp3gg2GRbBI42og00qswchD8BRa3N8Os,Hamburg,21033,Hamburg,Brüdtweg 5,"[10.204194,53.494055]",DEWLN,Wirelane
t_Ao1Kjntk5Aq7EV5TyNm7pnSWqByLsO42MmpxcNr7s,Hamburg,21129,Hamburg,10 Kreetslag,"[9.83977,53.542333]",DECPI,ChargePoint Germany GmbH
taoFpzAq9qodMcRtQ2QO0kj1cfseM3RAcOcs6cJJfwM,Hamburg,20097,Hamburg,Hühnerposten 14,"[10.009688,53.549784]",DEHHM,Hamburger Energiewerke
tbvt8hpjhDW6gE4bxiaAFwAHVJd9u5orVTAboBrYc4Q,Hamburg,22299,Hamburg,Alsterdorfer Straße 14,"[9.998083,53.595618]",DEHHM,Hamburger Energiewerke
tcF1kt0Zpx1R4Jm43GSDO1tSCDuYHyQJ8UZY-1j8I9E,Hamburg,20251,Hamburg,Straßenbahnring 17,"[9.975659,53.580737]",DEHHM,Hamburger Energiewerke
tcjGwVtFm7y9k0bC9FdBA_b36bdekEcOsBxyYkrNdp0,Hamburg,21035,Hamburg,Walter-Becker-Straße 19,"[10.14769,53.48745]",DEEZE,eze.network GmbH
td6eFPExJox9odEGqb-JRbjDli8zbOel-T3K5-zTfLs,Hamburg,20095,Hamburg,Rathausstraße 3,"[9.99457,53.550046]",DEHHM,Hamburger Energiewerke
tfm3am7gYScx6c2eK_wgI7RdMqMrak-09zYcklVwG7k,Hamburg,22117,Hamburg,Marienblick 4,"[10.128685,53.531586]",DEENC,enercity
tknOG2zzReoKetvTQdEqzAPeRaSk6XzlEIL93nikr9M,Hamburg,20249,Hamburg,Eppendorfer Landstraße 41,"[9.985709,53.588324]",DEHHM,Hamburger Energiewerke
tlLFMQ95uQbP56ZosAbCcl0BqIHd59eBqtoVK-MlnYE,Hamburg,21109,Hamburg,Wilhelm-Strauß-Weg 7,"[10.01001,53.49886]",DEHHM,Hamburger Energiewerke
tsDQo1JB4iVW6Bepc1ubej3kfVF4SAMteFWXIdxRHsw,Hamburg,20095,Hamburg,Glockengießerwall 26,"[10.001099,53.555269]",DEHHM,Hamburger Energiewerke
tt9ndqyxJ3Q7bKcMS1li0cotCzpFV4POQ39xAwrUcU8,Hamburg,20359,Hamburg,Simon-von-Utrecht-Straße  33,"[9.966122,53.551484]",DEONE,reev GmbH
txye1xTIZK8qGfnmhgDAFluaXueON7d9SIqOIBubdy4,Hamburg,22605,Hamburg,Trenknerweg 2,"[9.90491,53.54935]",DEHHM,Hamburger Energiewerke
ty5JkXXM90x2aC985ZRsTttbZBugIjXZzVK7iPg25ek,Hamburg,22549,Hamburg,Achtern Born 94,"[9.85086,53.58695]",DEWLN,Wirelane
tygPuj4nOBDBoQBslF4D6PLiUKPCiA7I_E5EkpUEfYo,Hamburg,22523,Hamburg,Haseldorfer Weg 7,"[9.89575,53.60577]",DEHHM,Hamburger Energiewerke
tzzL53UTH7ot0rmjghGJUMNm_KgU3FKLMB6TO9zyUlg,Hamburg,21107,Hamburg,Zeidlerstraße 57,"[9.99448,53.51047]",DEHHM,Hamburger Energiewerke
u2C_0CGCBqn12230omvGCZ3ifqr-_apOvuILSY-y7SE,Hamburg,22087,Hamburg,Angerstraße 11,"[10.03203,53.559959]",DEHHM,Hamburger Energiewerke
u3CS37kB12o7Eix1Nj5Abv7O3tbqom7qjpSKmTS9sCY,Hamburg,22081,Hamburg,Pfenningbusch 1,"[10.049551,53.579675]",DEHHM,Hamburger Energiewerke
u3EGgY5Dbr7H7OLkLuzq5d4A45_x8nmQEysZ45PfzwA,Hamburg,22081,Hamburg,Vogelweide 37A,"[10.04,53.579]",DEHHE,Hamburger Energiewerke GmbH
u3TzPCuHP2_O2VszL_0n-PmNnKASaob9UhfWgn-gRQ8,Hamburg,21029,Hamburg,Glindersweg 80,"[10.235506,53.486501]",DEHHM,Hamburger Energiewerke
u3ymBwIMcibjcqeUPpS_RG6xv8q8P6WcQ7FNUDj4OfA,Hamburg,22085,Hamburg,Zimmerstraße 34,"[10.01828,53.57484]",DEHHM,Hamburger Energiewerke
u6Mrn5ya-XiNIPkny0-aY_gRBOx0B3g0JhGqriPn3N4,Hamburg,20249,Hamburg,Robert-Koch-Straße 2,"[9.982613,53.587391]",DEHHM,Hamburger Energiewerke
u7MUdkSiRJzyOpe2JW-inyCJrqSlV5nj7tub6NlgwXI,Hamburg,22119,Hamburg,90-92 Schiffbeker Weg,"[10.10841,53.54861]",DETNM,Shell Recharge
u9zqZFX6zsB3_hSn7T3jJmO1k0tnusbZUXKOSEmtL60,Hamburg,20097,Hamburg,Nordkanalstraße 18,"[10.01461,53.548111]",DEJCR,JUCR GmbH
uBCEHN6XFSJ7MQbUorcNIwsTO8hU2u8IHQMPgWI5F6Y,Hamburg,22767,Hamburg,Unzerstraße 3,"[9.950661,53.551171]",DENNX,nonoxx pro GmbH
uBYN9gj4tnT0bnlZFE-uWBPHB4llxI2b1hON55ItLjY,Hamburg,22761,Hamburg,Bornkampsweg 29,"[9.918201,53.566657]",DEHHM,Hamburger Energiewerke
uC69RP42mcGWBl638cPmOiBKGAxQrtYr11BB3oyp4Qo,Hamburg,22417,Hamburg,Kiwittsmoor 38,"[10.02162,53.678632]",DEHHM,Hamburger Energiewerke
uCBE1sLIf7Egw0cdilL512kzlquF9z4ljatPCp5zF7Y,Hamburg,22763,Hamburg,Behringstraße 154,"[9.903837,53.556935]",DELDL,Lidl
uDClW8HEBsFK0D2fZJJvkRWUL4DbWEt2UtvGjgcapwY,Hamburg,22149,Hamburg,Schönerberg Str. 60a,"[10.91095,54.29332]",DEEDR,E.ON Drive
uHOoKYv3-nJ6ZLB2IUhiXLD4SalnFwisv6mS6dXYcxY,Hamburg,22305,Hamburg,Habichtstraße 27,"[10.059051,53.58998]",DEHHM,Hamburger Energiewerke
uKBgaXdgpc4p3_Vzp7WN0enPXfOk0hQistxgTtZfwHY,Hamburg,20095,Hamburg,Ballindamm 25,"[9.99778,53.55358]",DEEZE,eze.network GmbH
uKFbltPRPe5E65ds_yxkobbDhoFjzbM1HlmW7BzRVy0,Hamburg,22419,Hamburg,Langenhorner Chaussee 666,"[10.00063,53.67904]",DEEZE,eze.network GmbH
uKN5DPAwpGc-F_WPkNI2Znx74OVPkQkLfi-zRw9AOF0,Hamburg,21107,Hamburg,Parkplatz,"[9.979552,53.479825]",DEUBI,ubitricity
uNM_jBsqschHTWWbpAmK9Km3TJfTcBkweL5nHUa5EIo,Hamburg,21107,Hamburg,Mannesallee 28,"[9.987752,53.514226]",DEHHM,Hamburger Energiewerke
uPc8ePpXH5WuK-6aBcO-elCR38wHV0ndghgqjZ0poG8,Hamburg,22083,Hamburg,Hamburger Straße 27,"[10.02813,53.571903]",DEHHM,Hamburger Energiewerke
uXNnW-GygkwglBZDS-ggZ9b9wTrEQIFSP4SAO-u7kfM,Hamburg,22549,Hamburg,Rugenbarg 9,"[9.846625,53.574114]",DEHHM,Hamburger Energiewerke
uftvu9Qzpj9HBfmVq2mSUjhJIxISwIRkpC1H-RNqyFw,Hamburg,22159,Hamburg,Spannwisch 2,"[10.114402,53.593926]",DEHHM,Hamburger Energiewerke
ugiJBMGotsAwz9T-qY8yVjHx_xNYPIbpnF9tvA0CTVc,Hamburg,20097,Hamburg,Wendenstraße 18,"[10.02742,53.5474]",DEEZE,eze.network GmbH
un0GOQiwds9S08z3tv7if8z_3hz5h35ASdYnvWVvAEw,Hamburg,22335,Hamburg,Sportallee 81,"[10.00038,53.6176]",DEHHM,Hamburger Energiewerke
un5Br6pK0LdwU188rMs5VGaJDzrApOGEVRBq2f6Pdec,Hamburg,20249,Hamburg,Hegestraße 80,"[9.987855,53.58537]",DEHHM,Hamburger Energiewerke
upcFYQpxVCF5avwJJrLufEgPkhxiUwMdpjtAB3XXgk8,Hamburg,20253,Hamburg,Mansteinstraße 22,"[9.96769,53.57771]",DEHHM,Hamburger Energiewerke
uu8cvGQZOriurS686oleFRzEj-A2JKF-x2_HW3wZtQ8,Hamburg,22085,Hamburg,Fährhausstraße 27A,"[10.01374,53.57588]",DEHHM,Hamburger Energiewerke
uy-FRoXEpj6nhck_kYvTtuU6OWvpcgMtcMMar9POdcQ,Hamburg,22159,Hamburg,Berner Heerweg 120,"[10.1185,53.600833]",DEWLN,Wirelane
uz0uo54it-2AhbBzu8QO04vZjXnp8hB3fRxZCeFGJtI,Hamburg,21075,Hamburg,Heimfelder Straße 123,"[9.940331,53.460893]",DEWLN,Wirelane
v-WoPO42OHSxtHmmLBU-rs1p7U8-HlYtW46izmk2enQ,Hamburg,22559,Hamburg,Tinsdaler Heidweg 40,"[9.750695,53.575496]",DEHHM,Hamburger Energiewerke
v3elUA7GRFPLKTk_09H5RYKw7IZSG6i_FJIrPNuNnZI,Hamburg,22305,Hamburg,Alter Güterbahnhof 2B,"[10.03556,53.59149]",DEQRM,Qwello
v4nU28e6DSTFxGZJ1FMBJe7iB1a1GilHM5-GQ5F5C8Y,Hamburg,20537,Hamburg,Wendenstraße 379,"[10.047188,53.550753]",DEHHM,Hamburger Energiewerke
v92M5esqhhVEbTCo9LYEJL6-o4ZLMko1holLuKG--5w,Hamburg,22049,Hamburg,Tondernstraße 24,"[10.064361,53.587491]",DEHHM,Hamburger Energiewerke
v9bZ-ea0muIcQjKNm59Wj17d6wWv_lg54nYwGQa5srI,Hamburg,21073,Hamburg,112 Buxtehuder Str.,"[9.96335,53.46994]",DETNM,Shell Recharge
vE_Uc5e_DL6YTxsByjPxIDCq18OLzfTQJnDs5zCp48M,Hamburg,22041,Hamburg,Königsreihe 4,"[10.059659,53.574212]",DEHHM,Hamburger Energiewerke
vEc0adHzZfWFC1TLsORz1D2XTLGVcSZk6cv6V2FqqWw,Hamburg,20535,Hamburg,Hammer Steindamm 74,"[10.056567,53.563376]",DEHHM,Hamburger Energiewerke
vKRNIaMhgw3Fe3992jOGTtOCphXZ6_0w1k-40mTTkWA,Hamburg,22529,Hamburg,39 Kollaustraße,"[9.96133,53.60305]",DETNM,Shell Recharge
vKwwSM8CyfUfmPNgObRA1pGaXx8-PKoDa552ngv0I4Q,Hamburg,20354,Hamburg,Amelungstraße 5,"[9.985851,53.552791]",DEHHM,Hamburger Energiewerke
vNzuxn3qK8EZwMO-qkiJgdyWjlp7M9z5WTJM3P_NP1Y,Hamburg,20148,Hamburg,Heimhuder Straße 38,"[9.992543,53.566752]",DEHHM,Hamburger Energiewerke
vSv2dDhQ860F1NrrEf-bqUr6PUYOWOR66nlzxeZuTAA,Hamburg,22525,Hamburg,Schnackenburgsallee 153,"[9.904267,53.591272]",DEHHM,Hamburger Energiewerke
vWcGi8e_KUn3CNd9rzmHM-GbeBv-p32q4Iervc33e20,Hamburg,22297,Hamburg,Krochmannstraße 53,"[10.002819,53.601548]",DEHHM,Hamburger Energiewerke
vXSe4LYLWmCkmibv9JRbwkjMPrp5-MtP-wwCd7JS-oQ,Hamburg,20097,Hamburg,Nagelsweg 33,"[10.019243,53.547516]",DEHHM,Hamburger Energiewerke
vbVqzrrdivQLEWUtDE-iR2zr2-8hn5EnL_lJA0sOLAM,Hamburg,20146,Hamburg,Heinrich-Barth-Straße 16,"[9.98122,53.57139]",DEHHM,Hamburger Energiewerke
vduQR51B0QnvhOZepGDd1JfzYHQ2CqGmjFpr_PDs70E,Hamburg,21035,Hamburg,Kampweg 1,"[10.196281,53.476324]",DEHHM,Hamburger Energiewerke
veUz_lH-iWakd1EvI_EUFgQjfberVUc0JNe1a7YyprA,Hamburg,21107,Hamburg,König-Georg-Deich 8,"[9.995636,53.477523]",DEJEG,Jolt Energy
vfiH1RO4x3YT4Z6OAGEyuMqXNt7V-orc3Vs8MnjYGiM,Hamburg,20357,Hamburg,Feldstraße 51,"[9.973255,53.556978]",DEHHM,Hamburger Energiewerke
vgh6mTEo_iMugWebS4ayWf7hyaROk15JnqTJuqAI2Rk,Hamburg,22529,Hamburg,Nedderfeld 95,"[9.981571,53.601708]",DEBDO,Lichtblick
vhW_Vkg60WY4oUAQ_6SYeTgPKkcxsnOnL_Wqj8M7Z1s,Hamburg,22453,Hamburg,Borsteler Chaussee 17,"[9.984941,53.604067]",DEHHM,Hamburger Energiewerke
vioo4OKvU83gWJQ7IBjA4uCUGfh7qJpZf4ZyUBxVBDg,Hamburg,20354,Hamburg,Neuer Jungfernstieg 19,"[9.99233,53.55652]",DEHHM,Hamburger Energiewerke
vkKQdcaMG_NJWc71gAb3VbwxPjJ7xjQjYH_jw4u___I,Hamburg,22529,Hamburg,Feldhoopstücken 41A,"[9.958813,53.602135]",DEHHM,Hamburger Energiewerke
vl15UtDTODJ4JjwMXk9CwKeNq1Szk0IY3SKjNevKN30,Hamburg,20099,Hamburg,Steindamm 100,"[10.01941,53.55667]",DEEZE,eze.network GmbH
vmOubL0POGZbY3kNWD0l5no9246XY0jM8-j4ps2cZ-c,Hamburg,22419,Hamburg,Langenhorner Chaussee 688,"[10.00075,53.68074]",DEEZE,eze.network GmbH
vnnh4mdABnHO1LcBQaEnkZ1U85ALnqa65esK_2WJvzk,Hamburg,22083,Hamburg,Schleidenstraße 6,"[10.033683,53.58329]",DEHHM,Hamburger Energiewerke
vp9QHR_KuJlztDCDMFYEjNki-QILM29u0KLp8Xxhc8Q,Hamburg,20355,Hamburg,Dammtorwall 19,"[9.98196,53.555946]",DEBDO,Lichtblick
vuCkuP0XY7ctCnmCcBZIRN_F31ZKFEsbC_fPsR0wMgo,Hamburg,22529,Hamburg,Troplowitzstraße 7,"[9.964658,53.584812]",DEHHM,Hamburger Energiewerke
vvAcNYBn5nyJXpZYTlM3BeA_SCH1_fge6xek8O4lrtI,Hamburg,22761,Hamburg,Bornkampsweg 17,"[9.918645,53.5655]",DEHHM,Hamburger Energiewerke
vvLioutZmSPcvXG6SsZB1lQOFiSDd_plICJ2ef849mM,Hamburg,22527,Hamburg,Koppelstraße 45,"[9.942715,53.593396]",DEHHM,Hamburger Energiewerke
vvz37306mQZ5lF0LyiMJpcGLKUwUxG0rpQcU_Tms2fg,Hamburg,20354,Hamburg,Große Theaterstraße 45,"[9.991584,53.556312]",DEHHM,Hamburger Energiewerke
vxf-QFUJvDfqgIx1wPfj19Icy_OLi2F-W-LN6VqbFdQ,Hamburg,22415,Hamburg,Flughafenstraße 85,"[10.019406,53.640236]",DEHHM,Hamburger Energiewerke
w0GDuNyr30of2R9Wabipg3oH1Dv1E3f6hcgCtI9wPWw,Hamburg,22769,Hamburg,Missundestraße  2,"[9.952434,53.562044]",DEONE,reev GmbH
w27hUsJjOYxU-_vVJewvLiVq9QxLiObpDHBNGYH7n0E,Hamburg,21107,Hamburg,Pollhornweg 25,"[9.98561,53.48689]",DECNT,Spirii
w42-_r9Oe2qHuSG-4nl0-ysxYQtO63-5Ev77o5vLn1Y,Hamburg,22769,Hamburg,Langenfelderstr 122,"[9.94498,53.56837]",DECCH,Comfortcharge
w5sSgUdIpLSB8lzoG4gozhRE9HZdfmKRO20YiR3GTj8,Hamburg,21129,Hamburg,Kurt-Eckelmann-Straße (Gebäude 1) 1,"[9.923432,53.522685]",DEMDS,Mennekes
w80gugUNrhdwy3BrnDrAf4PtARyvrnPr3jCtv4OU3Ak,Hamburg,21033,Hamburg,68 Bergedorfer Straße,"[9.96335,53.46994]",DETNM,Shell Recharge
wERrsVK1wqhG-3Tem6LtTFoYwL2ZYb-pOYWT3kyVzGU,Hamburg,21077,Hamburg,Maldfeldstr. 2,"[9.935202,53.430289]",DEALL,Allego
wLjHS2xUjN0gch3X3VqCibaVTAGUZZtfFzuX-eSz9CY,Hamburg,22607,Hamburg,Waitzstraße 6,"[9.885782,53.559679]",DEHHM,Hamburger Energiewerke
wLjTwJX4I4KPX-l5oUiLMUsJYMsx_msUK86VBXCHb48,Hamburg,20259,Hamburg,Fruchtallee 29,"[9.958189,53.569186]",DEPOW,MOON POWER GmbH
wLxGATVUEU9JFc2BcFBSnVKxmLnHP1G8kxsnmh014Yc,Hamburg,21079,Hamburg,Buchholzer Weg 3A,"[9.98556,53.43158]",DEHHM,Hamburger Energiewerke
wPYTL3_AmCC30yLN-h1IFPBaPbfZhiXvFl9vWl3nX2o,Hamburg,22081,Hamburg,Martha-Muchow-Weg,"[10.0333,53.57186]",DEEZE,eze.network GmbH
wRfcGcKlONS1rAMENg9cKuz_U3K8Yni_DrokthHLp58,Hamburg,22763,Hamburg,Daimlerstraße 3,"[9.9213,53.55654]",DEHHM,Hamburger Energiewerke
wT89mVg8LervUTFtqI_ue_xqsxuRUfnrN2EKpkx6T74,Hamburg,20357,Hamburg,Sievekingplatz 2,"[9.976873,53.556427]",DEHHM,Hamburger Energiewerke
wTkDHf-wyIcJZOh84NelN6_sSdaUClcOX58DkoH71GE,Hamburg,20259,Hamburg,Doormannsweg 8,"[9.957477,53.572199]",DEHHM,Hamburger Energiewerke
wWYgkzIgkTofUJ3JWbYz-K4oynEcAZcIX5U_PycZXKY,Hamburg,21031,Hamburg,Bodestraße 2,"[10.180407,53.507891]",DEHHM,Hamburger Energiewerke
wYXDtDZvHVFNDs5c1gZRe28UgrtYi2XadYoBbuLcVno,Hamburg,22081,Hamburg,Dehnhaide 111,"[10.051422,53.579407]",DELDL,Lidl
wbsWLTLovWvYjzPFzKqAGh2j2L7M9YGFRRjKdBEW_aM,Hamburg,22301,Hamburg,Maria-Louisen-Straße 23,"[9.99767,53.58447]",DEQRM,Qwello
wkGNMssp2KfIYCMWTDxCO5PaLWiYT2yReBtfLAr8G94,Hamburg,21035,Hamburg,Henriette-Herz-Ring 30,"[10.176065,53.482541]",DEHHM,Hamburger Energiewerke
wtY21I8ndp6WnYStXTs8DzO4yqS59f4fT3CIIWsYWoI,Hamburg,20457,Hamburg,Mattentwiete 6,"[9.98933,53.54545]",DEHHM,Hamburger Energiewerke
wwPIoeKhjznY3H7qWuqS_BiaabAaQ0YZ8tC9JyLwKvc,Hamburg,20259,Hamburg,Fruchtallee 130,"[9.94964,53.57289]",DEHHM,Hamburger Energiewerke
x0cYMIMv_4jo1_eKtYWOJicunaJcGYAKTu83AHoD-Tg,Hamburg,22547,Hamburg,Luruper Hauptstraße 138,"[9.872562,53.591702]",DEHHM,Hamburger Energiewerke
x2-aRE9DgpGX9OfubIDeRbAWYmxTS1NPbyEpxgOqZHA,Hamburg,22419,Hamburg,Diekmoorweg ggü. 26,"[10.015551,53.656353]",DEHHM,Hamburger Energiewerke
x2sWBxkax9gLjTdSATZZrKVgTq-dqXxoSIdHPUcbfck,Hamburg,22559,Hamburg,Am Rissener Bahnhof 15,"[9.756495,53.582688]",DEHHM,Hamburger Energiewerke
x4cD2dg9uN17Jnv9wFhHv5ef4D9597gQmzHyUEWcwdg,Hamburg,20144,Hamburg,Bogenstraße 13,"[9.976104,53.572207]",DEHHM,Hamburger Energiewerke
x7W6No4K6XXYpX5MaIIV-43wp1cPx9KAb963EXYzylo,Hamburg,22459,Hamburg,Max-Zelck-Straße 10,"[9.947333,53.621226]",DEHHM,Hamburger Energiewerke
x98zg5rfq5VZPvVkzKEcBXV-oFHNmRK5nAXIeCoSslo,Hamburg,22559,Hamburg,Rissener Busch 23,"[9.76399,53.57955]",DECCH,Comfortcharge
xJ-hyKkrsRy_QpBj8DpuKYLQB3rOFJGoU_Vp9Fdbkns,Hamburg,22307,Hamburg,Alte Wöhr 20,"[10.03628,53.59742]",DEHHM,Hamburger Energiewerke
xLfSDhmXcd0mQSW8BjgoEWa4oU5uUnF9hEOIkBIx8v8,Hamburg,22177,Hamburg,Bramfelder Chaussee 291,"[10.077768,53.617216]",DEHHM,Hamburger Energiewerke
xQ-62u2Ses7NiOfRErpJ2wRCEzrZ3uxWsQl5j1nGKwM,Hamburg,22587,Hamburg,Blankeneser Landstraße 81,"[9.79888,53.56592]",DEEZE,eze.network GmbH
xUATstZOUfMsM5_9bNFlLTwnPAd-PW67GbzQE2FutG0,Hamburg,21079,Hamburg,Zum Handwerkszentrum 1,"[9.994314,53.457804]",DEHHM,Hamburger Energiewerke
